time,rayIndex,x,y,objectDetected
5.859989,6,0.65,0.05,trialStarter
5.859989,7,0.75,0.05,Floor
5.859989,8,0.85,0.05,Floor
5.859989,9,0.95,0.05,Floor
5.859989,10,0.05,0.15,Floor
5.859989,11,0.15,0.15,Floor
5.859989,12,0.25,0.15,Floor
5.859989,13,0.35,0.15,Floor
5.859989,14,0.45,0.15,Floor
5.859989,15,0.55,0.15,Floor
5.859989,16,0.65,0.15,Floor
5.859989,17,0.75,0.15,Floor
5.859989,18,0.85,0.15,Floor
5.859989,19,0.95,0.15,Floor
5.859989,20,0.05,0.25,Floor
5.859989,21,0.15,0.25,Floor
5.859989,22,0.25,0.25,Floor
5.859989,23,0.35,0.25,Floor
5.859989,24,0.45,0.25,Floor
5.859989,25,0.55,0.25,Floor
5.859989,26,0.65,0.25,Floor
5.859989,27,0.75,0.25,Floor
5.859989,28,0.85,0.25,Floor
5.859989,29,0.95,0.25,Floor
5.859989,30,0.05,0.35,Floor
5.859989,31,0.15,0.35,Floor
5.859989,32,0.25,0.35,Floor
5.859989,33,0.35,0.35,Floor
5.859989,34,0.45,0.35,Floor
5.859989,35,0.55,0.35,Floor
5.859989,36,0.65,0.35,Floor
5.859989,37,0.75,0.35,Floor
5.859989,38,0.85,0.35,Floor
5.859989,39,0.95,0.35,Floor
5.859989,40,0.05,0.45,functionalDiamond22
5.859989,41,0.15,0.45,Wall1
5.859989,42,0.25,0.45,Wall1
5.859989,43,0.35,0.45,Wall1
5.859989,44,0.45,0.45,Wall1
5.859989,45,0.55,0.45,Wall1
5.859989,46,0.65,0.45,functionalDiamond70
5.859989,47,0.75,0.45,Wall1
5.859989,48,0.85,0.45,functionalDiamond56
5.859989,49,0.95,0.45,functionalDiamond56
5.859989,50,0.05,0.55,functionalDiamond22
5.859989,51,0.15,0.55,Wall1
5.859989,52,0.25,0.55,Wall1
5.859989,53,0.35,0.55,Wall1
5.859989,54,0.45,0.55,Wall1
5.859989,55,0.55,0.55,Wall1
5.859989,56,0.65,0.55,Wall1
5.859989,57,0.75,0.55,Wall1
5.859989,58,0.85,0.55,functionalDiamond56
5.859989,59,0.95,0.55,functionalDiamond56
5.859989,60,0.05,0.65,Wall1
5.859989,61,0.15,0.65,Wall1
5.859989,62,0.25,0.65,Wall1
5.859989,63,0.35,0.65,Wall1
5.859989,64,0.45,0.65,Wall1
5.859989,65,0.55,0.65,Wall1
5.859989,66,0.65,0.65,Wall1
5.859989,67,0.75,0.65,Wall1
5.859989,68,0.85,0.65,functionalDiamond56
5.859989,69,0.95,0.65,functionalDiamond56
5.859989,70,0.05,0.75,Wall1
5.859989,71,0.15,0.75,Wall1
5.859989,72,0.25,0.75,Wall1
5.859989,73,0.35,0.75,Wall1
5.859989,74,0.45,0.75,Wall1
