time,rayIndex,x,y,objectDetected
9.583659,85,0.55,0.85,Cube31
9.583659,86,0.65,0.85,Wall3
9.583659,87,0.75,0.85,Wall3
9.583659,88,0.85,0.85,Wall3
9.583659,89,0.95,0.85,Wall3
9.583659,90,0.05,0.95,Wall2
9.583659,91,0.15,0.95,Wall2
9.583659,92,0.25,0.95,Wall2
9.583659,93,0.35,0.95,Wall3
9.583659,94,0.45,0.95,Wall3
9.583659,95,0.55,0.95,Wall3
9.583659,96,0.65,0.95,Wall3
9.583659,97,0.75,0.95,Wall3
9.583659,98,0.85,0.95,Wall3
9.583659,99,0.95,0.95,Wall3
9.589152,0,0.05,0.05,Floor
9.589152,1,0.15,0.05,trialStarter
9.589152,2,0.25,0.05,trialStarter
9.589152,3,0.35,0.05,trialStarter
9.589152,4,0.45,0.05,trialStarter
9.589152,5,0.55,0.05,trialStarter
9.589152,6,0.65,0.05,trialStarter
9.589152,7,0.75,0.05,trialStarter
9.589152,8,0.85,0.05,Floor
9.589152,9,0.95,0.05,Floor
9.589152,10,0.05,0.15,Floor
9.589152,11,0.15,0.15,trialStarter
9.589152,12,0.25,0.15,trialStarter
9.589152,13,0.35,0.15,trialStarter
9.589152,14,0.45,0.15,trialStarter
9.589152,15,0.55,0.15,trialStarter
9.589152,16,0.65,0.15,trialStarter
9.589152,17,0.75,0.15,Floor
9.589152,18,0.85,0.15,Floor
9.589152,19,0.95,0.15,Floor
9.589152,20,0.05,0.25,Floor
9.589152,21,0.15,0.25,Floor
9.589152,22,0.25,0.25,trialStarter
9.589152,23,0.35,0.25,trialStarter
9.589152,24,0.45,0.25,trialStarter
9.589152,25,0.55,0.25,trialStarter
9.589152,26,0.65,0.25,trialStarter
9.589152,27,0.75,0.25,Floor
9.589152,28,0.85,0.25,Floor
9.589152,29,0.95,0.25,Floor
9.589152,30,0.05,0.35,Floor
9.589152,31,0.15,0.35,Floor
9.589152,32,0.25,0.35,Floor
9.589152,33,0.35,0.35,trialStarter
9.589152,34,0.45,0.35,trialStarter
9.589152,35,0.55,0.35,trialStarter
9.589152,36,0.65,0.35,Floor
9.589152,37,0.75,0.35,Floor
9.589152,38,0.85,0.35,Floor
9.589152,39,0.95,0.35,Floor
9.589152,40,0.05,0.45,Floor
9.589152,41,0.15,0.45,Floor
9.589152,42,0.25,0.45,Floor
9.589152,43,0.35,0.45,Floor
9.589152,44,0.45,0.45,Floor
9.589152,45,0.55,0.45,Floor
9.589152,46,0.65,0.45,Floor
9.589152,47,0.75,0.45,Floor
9.589152,48,0.85,0.45,Floor
9.589152,49,0.95,0.45,Floor
9.589152,50,0.05,0.55,Floor
9.589152,51,0.15,0.55,Floor
9.589152,52,0.25,0.55,Floor
9.589152,53,0.35,0.55,Floor
9.589152,54,0.45,0.55,Floor
9.589152,55,0.55,0.55,Floor
9.589152,56,0.65,0.55,Floor
9.589152,57,0.75,0.55,Floor
9.589152,58,0.85,0.55,Floor
9.589152,59,0.95,0.55,Floor
9.589152,60,0.05,0.65,Floor
9.589152,61,0.15,0.65,Floor
9.589152,62,0.25,0.65,Floor
9.589152,63,0.35,0.65,Floor
9.589152,64,0.45,0.65,Floor
9.589152,65,0.55,0.65,Floor
9.589152,66,0.65,0.65,Floor
9.589152,67,0.75,0.65,Floor
9.589152,68,0.85,0.65,Floor
9.589152,69,0.95,0.65,Floor
9.589152,70,0.05,0.75,Wall2
9.589152,71,0.15,0.75,Floor
9.589152,72,0.25,0.75,Floor
9.589152,73,0.35,0.75,Floor
9.589152,74,0.45,0.75,Floor
9.589152,75,0.55,0.75,Floor
9.589152,76,0.65,0.75,Floor
9.589152,77,0.75,0.75,Floor
9.589152,78,0.85,0.75,Floor
9.589152,79,0.95,0.75,Wall3
9.589152,80,0.05,0.85,Cube86
